anchor_date,gate_patch_5,gate_patch_10,gate_patch_20,gate_patch_30
2024-04-24,0.21545075,0.2926609,0.19320667,0.29868162
2024-04-25,0.19932646,0.3336868,0.168065,0.29892173
2024-04-26,0.21023583,0.32990545,0.15104078,0.30881792
2024-04-29,0.2510389,0.30812037,0.14554918,0.29529154
2024-04-30,0.24542275,0.33038872,0.13370375,0.29048476
2024-05-01,0.26515058,0.33708668,0.12886675,0.26889607
2024-05-02,0.27737442,0.31830865,0.1257369,0.27858
2024-05-03,0.29311806,0.30822146,0.11965601,0.27900445
2024-05-06,0.34251407,0.28697872,0.115383886,0.25512326
2024-05-07,0.35497323,0.30909067,0.09013763,0.24579841
2024-05-08,0.3956007,0.2731376,0.08916412,0.24209759
2024-05-09,0.40902975,0.29831687,0.08179253,0.21086079
2024-05-10,0.39386147,0.29497486,0.08401487,0.22714886
2024-05-13,0.39869037,0.29607812,0.08901255,0.21621905
2024-05-14,0.39985487,0.29360124,0.090641715,0.21590216
2024-05-15,0.38102376,0.2876875,0.11229926,0.21898943
2024-05-16,0.35639718,0.2965708,0.13039182,0.21664019
2024-05-17,0.3563283,0.2884943,0.124509186,0.23066822
2024-05-20,0.35078233,0.28699115,0.14435485,0.21787162
2024-05-21,0.34987375,0.28566873,0.1585581,0.20589948
2024-05-22,0.36932516,0.28584057,0.15689537,0.18793887
2024-05-23,0.39416763,0.28137946,0.12849192,0.19596091
2024-05-24,0.4080096,0.27082714,0.114388384,0.20677483
2024-05-28,0.43679938,0.25962648,0.104026854,0.19954734
2024-05-29,0.44117895,0.2646219,0.09022856,0.20397069
2024-05-30,0.42852622,0.29099992,0.08013067,0.20034319
2024-05-31,0.44577906,0.27944177,0.09267734,0.18210192
2024-06-03,0.42546895,0.2886379,0.10324429,0.18264891
2024-06-04,0.38434473,0.30759007,0.1247475,0.18331763
2024-06-05,0.357695,0.32777938,0.13454862,0.17997693
2024-06-06,0.33692467,0.32257047,0.14995152,0.19055328
2024-06-07,0.32667166,0.3326056,0.16337314,0.17734961
2024-06-10,0.32288426,0.32677737,0.1678876,0.18245077
2024-06-11,0.32285285,0.3214781,0.17477392,0.1808951
2024-06-12,0.3551017,0.29696625,0.16122633,0.1867057
2024-06-13,0.35733804,0.2872688,0.1628684,0.19252475
2024-06-14,0.37040135,0.2840496,0.14088923,0.20465986
2024-06-17,0.35600486,0.29256737,0.13811053,0.21331725
2024-06-18,0.3627387,0.2827735,0.13229248,0.22219539
2024-06-20,0.3530593,0.30459067,0.12227792,0.22007214
2024-06-21,0.3481539,0.30152944,0.12723649,0.2230802
2024-06-24,0.34139502,0.3268738,0.11927978,0.21245141
2024-06-25,0.3628625,0.3087185,0.11812735,0.21029165
